DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,JourneyId,LocationDisplay,TransactonTime,OrderDate,Payment,OrderNumber,AuthCode,Total
Mar-14-2024 10:42 AM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-03-14T17:42:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",10:42 AM,,,,,
Mar-13-2024 04:20 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T22:23:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",04:20 PM,,,,,
Mar-13-2024 03:23 PM,Tap in at Bus Stop 52807,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T22:23:00.0000000Z,"Tap in at Bus Stop 52807
3 Zone UPass (N)",03:23 PM,,,,,
Mar-13-2024 01:14 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T19:28:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",01:14 PM,,,,,
Mar-13-2024 01:14 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T19:28:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",01:14 PM,,,,,
Mar-13-2024 01:08 PM,Transfer at Sperling Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T19:28:00.0000000Z,"Transfer at Sperling Stn
3 Zone UPass (N)",01:08 PM,,,,,
Mar-13-2024 12:44 PM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T19:28:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",12:44 PM,,,,,
Mar-13-2024 12:28 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T19:28:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",12:28 PM,,,,,
Mar-12-2024 08:05 PM,Tap out at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T02:10:00.0000000Z,"Tap out at Royal Oak Stn
3 Zone UPass (N)",08:05 PM,,,,,
Mar-12-2024 07:29 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T02:10:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",07:29 PM,,,,,
Mar-12-2024 07:10 PM,Tap in at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-03-13T02:10:00.0000000Z,"Tap in at Bus Stop 51861
3 Zone UPass (N)",07:10 PM,,,,,
Mar-12-2024 01:29 PM,Tap in at Bus Stop 52806,3 Zone UPass (N),,$0.00,$5.00,2024-03-12T20:29:00.0000000Z,"Tap in at Bus Stop 52806
3 Zone UPass (N)",01:29 PM,,,,,
Mar-12-2024 09:39 AM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-03-12T16:06:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",09:39 AM,,,,,
Mar-12-2024 09:31 AM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-12T16:06:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",09:31 AM,,,,,
Mar-12-2024 09:06 AM,Tap in at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-12T16:06:00.0000000Z,"Tap in at Royal Oak Stn
3 Zone UPass (N)",09:06 AM,,,,,
Mar-10-2024 04:51 PM,Tap in at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T23:51:00.0000000Z,"Tap in at Bus Stop 52453
3 Zone UPass (N)",04:51 PM,,,,,
Mar-10-2024 04:51 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T22:06:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",04:51 PM,,,,,
Mar-10-2024 04:32 PM,Transfer at Lougheed Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T22:06:00.0000000Z,"Transfer at Lougheed Stn
3 Zone UPass (N)",04:32 PM,,,,,
Mar-10-2024 04:14 PM,Tap out at Lougheed Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T22:06:00.0000000Z,"Tap out at Lougheed Stn
3 Zone UPass (N)",04:14 PM,,,,,
Mar-10-2024 03:58 PM,Transfer at Brentwood Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T22:06:00.0000000Z,"Transfer at Brentwood Stn
3 Zone UPass (N)",03:58 PM,,,,,
Mar-10-2024 03:22 PM,Transfer at Bus Stop 51165,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T22:06:00.0000000Z,"Transfer at Bus Stop 51165
3 Zone UPass (N)",03:22 PM,,,,,
Mar-10-2024 03:06 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T22:06:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",03:06 PM,,,,,
Mar-09-2024 06:09 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T01:21:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",06:09 PM,,,,,
Mar-09-2024 05:21 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-03-10T01:21:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",05:21 PM,,,,,
Mar-09-2024 10:35 AM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T18:20:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",10:35 AM,,,,,
Mar-09-2024 10:20 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T18:20:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",10:20 AM,,,,,
Mar-08-2024 11:06 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T06:14:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",11:06 PM,,,,,
Mar-08-2024 10:14 PM,Tap in at Bus Stop 52807,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T06:14:00.0000000Z,"Tap in at Bus Stop 52807
3 Zone UPass (N)",10:14 PM,,,,,
Mar-08-2024 06:09 PM,Transfer at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T01:07:00.0000000Z,"Transfer at Bus Stop 51861
3 Zone UPass (N)",06:09 PM,,,,,
Mar-08-2024 06:07 PM,Transfer at Bus Stop 52998,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T01:07:00.0000000Z,"Transfer at Bus Stop 52998
3 Zone UPass (N)",06:07 PM,,,,,
Mar-08-2024 05:19 PM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T01:07:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",05:19 PM,,,,,
Mar-08-2024 05:07 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-09T01:07:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",05:07 PM,,,,,
Mar-07-2024 03:58 PM,Transfer at Bus Stop 59868,3 Zone UPass (N),,$0.00,$5.00,2024-03-07T23:26:00.0000000Z,"Transfer at Bus Stop 59868
3 Zone UPass (N)",03:58 PM,,,,,
Mar-07-2024 03:58 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-07T23:26:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",03:58 PM,,,,,
Mar-07-2024 03:36 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-07T23:26:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",03:36 PM,,,,,
Mar-07-2024 03:26 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-03-07T23:26:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",03:26 PM,,,,,
Mar-07-2024 11:41 AM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-03-07T19:30:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",11:41 AM,,,,,
Mar-07-2024 11:30 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-07T19:30:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",11:30 AM,,,,,
Mar-06-2024 04:18 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T23:22:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",04:18 PM,,,,,
Mar-06-2024 03:22 PM,Tap in at Bus Stop 52807,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T23:22:00.0000000Z,"Tap in at Bus Stop 52807
3 Zone UPass (N)",03:22 PM,,,,,
Mar-06-2024 01:14 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T20:27:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",01:14 PM,,,,,
Mar-06-2024 01:08 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T20:27:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",01:08 PM,,,,,
Mar-06-2024 01:02 PM,Transfer at Sperling Stn,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T20:27:00.0000000Z,"Transfer at Sperling Stn
3 Zone UPass (N)",01:02 PM,,,,,
Mar-06-2024 12:40 PM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T20:27:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",12:40 PM,,,,,
Mar-06-2024 12:27 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-06T20:27:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",12:27 PM,,,,,
Mar-04-2024 04:08 PM,Tap in at Bus Stop 52807,3 Zone UPass (N),,$0.00,$5.00,2024-03-05T00:08:00.0000000Z,"Tap in at Bus Stop 52807
3 Zone UPass (N)",04:08 PM,,,,,
Mar-04-2024 01:21 PM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-03-04T21:14:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",01:21 PM,,,,,
Mar-04-2024 01:14 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-03-04T21:14:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",01:14 PM,,,,,
Feb-29-2024 04:22 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-02-29T23:27:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",04:22 PM,,,,,
Feb-29-2024 03:27 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-02-29T23:27:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",03:27 PM,,,,,
Feb-29-2024 10:23 AM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-02-29T18:14:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",10:23 AM,,,,,
Feb-29-2024 10:14 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-29T18:14:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",10:14 AM,,,,,
Feb-28-2024 04:22 PM,Transfer at Bus Stop 52396,3 Zone UPass (N),,$0.00,$5.00,2024-02-28T23:25:00.0000000Z,"Transfer at Bus Stop 52396
3 Zone UPass (N)",04:22 PM,,,,,
Feb-28-2024 04:12 PM,Tap out at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-28T23:25:00.0000000Z,"Tap out at Royal Oak Stn
3 Zone UPass (N)",04:12 PM,,,,,
Feb-28-2024 03:48 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-28T23:25:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",03:48 PM,,,,,
Feb-28-2024 03:25 PM,Tap in at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-02-28T23:25:00.0000000Z,"Tap in at Bus Stop 51861
3 Zone UPass (N)",03:25 PM,,,,,
Feb-28-2024 12:34 PM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-02-28T20:26:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",12:34 PM,,,,,
Feb-28-2024 12:26 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-28T20:26:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",12:26 PM,,,,,
Feb-27-2024 03:07 PM,Tap in at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T23:07:00.0000000Z,"Tap in at Bus Stop 52453
3 Zone UPass (N)",03:07 PM,,,,,
Feb-27-2024 03:06 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T21:22:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",03:06 PM,,,,,
Feb-27-2024 02:40 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T21:22:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",02:40 PM,,,,,
Feb-27-2024 02:21 PM,Transfer at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T21:22:00.0000000Z,"Transfer at Bus Stop 51861
3 Zone UPass (N)",02:21 PM,,,,,
Feb-27-2024 01:22 PM,Tap in at Bus Stop 52806,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T21:22:00.0000000Z,"Tap in at Bus Stop 52806
3 Zone UPass (N)",01:22 PM,,,,,
Feb-27-2024 07:37 AM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T15:29:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",07:37 AM,,,,,
Feb-27-2024 07:29 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T15:29:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",07:29 AM,,,,,
Feb-26-2024 04:59 PM,Transfer at Bus Stop 59868,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T00:21:00.0000000Z,"Transfer at Bus Stop 59868
3 Zone UPass (N)",04:59 PM,,,,,
Feb-26-2024 04:58 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T00:21:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",04:58 PM,,,,,
Feb-26-2024 04:37 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T00:21:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",04:37 PM,,,,,
Feb-26-2024 04:21 PM,Tap in at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-02-27T00:21:00.0000000Z,"Tap in at Bus Stop 51861
3 Zone UPass (N)",04:21 PM,,,,,
Feb-26-2024 12:58 PM,Transfer at Bus Stop 53122,3 Zone UPass (N),,$0.00,$5.00,2024-02-26T19:42:00.0000000Z,"Transfer at Bus Stop 53122
3 Zone UPass (N)",12:58 PM,,,,,
Feb-26-2024 12:57 PM,Tap out at Burquitlam Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-26T19:42:00.0000000Z,"Tap out at Burquitlam Stn
3 Zone UPass (N)",12:57 PM,,,,,
Feb-26-2024 12:39 PM,Transfer at New Westminster Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-26T19:42:00.0000000Z,"Transfer at New Westminster Stn
3 Zone UPass (N)",12:39 PM,,,,,
Feb-26-2024 12:02 PM,Tap out at New Westminster Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-26T19:42:00.0000000Z,"Tap out at New Westminster Stn
3 Zone UPass (N)",12:02 PM,,,,,
Feb-26-2024 11:53 AM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-26T19:42:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",11:53 AM,,,,,
Feb-26-2024 11:42 AM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-02-26T19:42:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",11:42 AM,,,,,
Feb-26-2024 11:42 AM,Loaded at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,,"Loaded at Bus Stop 52400
3 Zone UPass (N)",11:42 AM,,,,,
Feb-23-2024 10:14 PM,Tap out at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-24T05:52:00.0000000Z,"Tap out at Royal Oak Stn
3 Zone UPass (N)",10:14 PM,,,,,
Feb-23-2024 09:52 PM,Tap in at Burrard Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-24T05:52:00.0000000Z,"Tap in at Burrard Stn
3 Zone UPass (N)",09:52 PM,,,,,
Feb-23-2024 06:43 PM,Tap out at Granville Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-24T01:19:00.0000000Z,"Tap out at Granville Stn
3 Zone UPass (N)",06:43 PM,,,,,
Feb-23-2024 06:24 PM,Transfer at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-24T01:19:00.0000000Z,"Transfer at Metrotown Stn
3 Zone UPass (N)",06:24 PM,,,,,
Feb-23-2024 05:19 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-24T01:19:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",05:19 PM,,,,,
Feb-22-2024 03:21 PM,Transfer at Bus Stop 52396,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T22:56:00.0000000Z,"Transfer at Bus Stop 52396
3 Zone UPass (N)",03:21 PM,,,,,
Feb-22-2024 02:56 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T22:56:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",02:56 PM,,,,,
Feb-21-2024 10:34 PM,Transfer at Bus Stop 52391,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T05:59:00.0000000Z,"Transfer at Bus Stop 52391
3 Zone UPass (N)",10:34 PM,,,,,
Feb-21-2024 09:59 PM,Tap in at Bus Stop 52554,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T05:59:00.0000000Z,"Tap in at Bus Stop 52554
3 Zone UPass (N)",09:59 PM,,,,,
Feb-21-2024 07:31 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T03:31:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",07:31 PM,,,,,
Feb-21-2024 04:37 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T00:02:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",04:37 PM,,,,,
Feb-21-2024 04:37 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T00:02:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",04:37 PM,,,,,
Feb-21-2024 04:14 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T00:02:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",04:14 PM,,,,,
Feb-21-2024 04:02 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-02-22T00:02:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",04:02 PM,,,,,
Feb-20-2024 12:23 PM,Transfer at Bus Stop 52393,3 Zone UPass (N),,$0.00,$5.00,2024-02-20T19:44:00.0000000Z,"Transfer at Bus Stop 52393
3 Zone UPass (N)",12:23 PM,,,,,
Feb-20-2024 11:44 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-20T19:44:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",11:44 AM,,,,,
Feb-19-2024 02:09 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T21:34:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",02:09 PM,,,,,
Feb-19-2024 02:07 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T21:34:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",02:07 PM,,,,,
Feb-19-2024 01:49 PM,Transfer at Granville Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T21:34:00.0000000Z,"Transfer at Granville Stn
3 Zone UPass (N)",01:49 PM,,,,,
Feb-19-2024 01:34 PM,Tap in at Bus Stop 52061,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T21:34:00.0000000Z,"Tap in at Bus Stop 52061
3 Zone UPass (N)",01:34 PM,,,,,
Feb-19-2024 12:13 PM,Transfer at Bus Stop 50043,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T19:49:00.0000000Z,"Transfer at Bus Stop 50043
3 Zone UPass (N)",12:13 PM,,,,,
Feb-19-2024 12:08 PM,Tap out at Burrard Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T19:49:00.0000000Z,"Tap out at Burrard Stn
3 Zone UPass (N)",12:08 PM,,,,,
Feb-19-2024 11:49 AM,Tap in at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-19T19:49:00.0000000Z,"Tap in at Metrotown Stn
3 Zone UPass (N)",11:49 AM,,,,,
Feb-18-2024 12:16 PM,Tap in at Bus Stop 52458,3 Zone UPass (N),,$0.00,$5.00,2024-02-18T20:16:00.0000000Z,"Tap in at Bus Stop 52458
3 Zone UPass (N)",12:16 PM,,,,,
Feb-15-2024 04:19 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T23:28:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",04:19 PM,,,,,
Feb-15-2024 03:28 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T23:28:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",03:28 PM,,,,,
Feb-15-2024 12:06 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T19:29:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",12:06 PM,,,,,
Feb-15-2024 12:04 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T19:29:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",12:04 PM,,,,,
Feb-15-2024 11:41 AM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T19:29:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",11:41 AM,,,,,
Feb-15-2024 11:29 AM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T19:29:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",11:29 AM,,,,,
Feb-14-2024 08:37 PM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T03:43:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",08:37 PM,,,,,
Feb-14-2024 07:43 PM,Tap in at Bus Stop 52807,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T03:43:00.0000000Z,"Tap in at Bus Stop 52807
3 Zone UPass (N)",07:43 PM,,,,,
Feb-14-2024 05:30 PM,Tap in at Bus Stop 52806,3 Zone UPass (N),,$0.00,$5.00,2024-02-15T01:30:00.0000000Z,"Tap in at Bus Stop 52806
3 Zone UPass (N)",05:30 PM,,,,,
Feb-14-2024 12:56 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",12:56 PM,,,,,
Feb-14-2024 12:51 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",12:51 PM,,,,,
Feb-14-2024 12:51 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",12:51 PM,,,,,
Feb-14-2024 12:48 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",12:48 PM,,,,,
Feb-14-2024 12:40 PM,Transfer at Burquitlam Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Transfer at Burquitlam Stn
3 Zone UPass (N)",12:40 PM,,,,,
Feb-14-2024 12:39 PM,Tap out at Burquitlam Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Tap out at Burquitlam Stn
3 Zone UPass (N)",12:39 PM,,,,,
Feb-14-2024 12:17 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",12:17 PM,,,,,
Feb-14-2024 12:05 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-02-14T20:05:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",12:05 PM,,,,,
Feb-13-2024 11:39 AM,Transfer at Bus Stop 52394,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T18:59:00.0000000Z,"Transfer at Bus Stop 52394
3 Zone UPass (N)",11:39 AM,,,,,
Feb-13-2024 10:59 AM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T18:59:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",10:59 AM,,,,,
Feb-13-2024 07:37 AM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T15:28:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",07:37 AM,,,,,
Feb-13-2024 07:28 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T15:28:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",07:28 AM,,,,,
Feb-12-2024 05:12 PM,Tap out at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T00:22:00.0000000Z,"Tap out at Royal Oak Stn
3 Zone UPass (N)",05:12 PM,,,,,
Feb-12-2024 04:46 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T00:22:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",04:46 PM,,,,,
Feb-12-2024 04:22 PM,Tap in at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-02-13T00:22:00.0000000Z,"Tap in at Bus Stop 51861
3 Zone UPass (N)",04:22 PM,,,,,
Feb-12-2024 12:38 PM,Tap in at Bus Stop 53065,3 Zone UPass (N),,$0.00,$5.00,2024-02-12T20:38:00.0000000Z,"Tap in at Bus Stop 53065
3 Zone UPass (N)",12:38 PM,,,,,
